Date,Machine_ID,Product_ID,Defect_Type,Defect_Qty,Scrap_Cost
2025-02-08,M204,P104,Solder Defect,6,516
2025-05-22,M403,P101,Assembly Defect,7,1330
2025-06-06,M302,P103,Solder Defect,16,3504
2025-02-03,M303,P101,Calibration Error,8,1896
2025-05-11,M201,P104,Solder Defect,14,3360
2025-02-07,M202,P104,Solder Defect,13,1105
2025-11-16,M402,P101,Dimension Error,13,2769
2025-02-07,M302,P103,Solder Defect,19,4617
2025-08-07,M401,P101,Solder Defect,5,1010
2025-08-27,M201,P103,Calibration Error,8,640
2025-07-29,M404,P101,Solder Defect,8,1336
2025-09-23,M304,P102,Assembly Defect,15,1230
2025-05-11,M404,P104,Assembly Defect,4,812
2025-04-01,M302,P101,Solder Defect,16,1520
2025-04-12,M103,P103,Solder Defect,9,1917
2025-07-31,M103,P104,Assembly Defect,6,1380
2025-10-13,M402,P102,Calibration Error,10,1590
2025-11-09,M302,P104,Dimension Error,18,4410
2025-02-21,M301,P103,Calibration Error,9,1134
2025-07-05,M103,P101,Solder Defect,4,328
2025-03-11,M401,P102,Calibration Error,4,588
2025-11-15,M201,P102,Dimension Error,11,2244
2025-12-24,M404,P101,Assembly Defect,9,2043
2025-06-06,M202,P104,Calibration Error,7,980
2025-11-12,M304,P103,Assembly Defect,7,910
2025-12-22,M301,P103,Calibration Error,10,1030
2025-05-04,M101,P101,Solder Defect,16,2560
2025-11-28,M303,P104,Dimension Error,9,2106
2025-05-22,M104,P103,Solder Defect,10,1330
2025-11-15,M304,P103,Calibration Error,10,1200
2025-04-15,M404,P103,Solder Defect,16,3344
2025-04-21,M404,P102,Solder Defect,8,1584
2025-06-13,M202,P103,Calibration Error,3,408
2025-03-17,M301,P102,Assembly Defect,3,351
2025-02-19,M203,P103,Dimension Error,7,1589
2025-08-10,M303,P104,Calibration Error,11,2431
2025-01-04,M404,P102,Calibration Error,15,2625
2025-01-10,M101,P104,Assembly Defect,9,1467
2025-06-16,M102,P103,Calibration Error,8,1888
2025-05-30,M102,P104,Calibration Error,7,1484
2025-07-14,M202,P103,Assembly Defect,7,1491
2025-08-14,M202,P102,Dimension Error,7,595
2025-08-08,M202,P103,Dimension Error,11,1485
2025-07-14,M101,P101,Assembly Defect,10,1700
2025-10-03,M201,P102,Dimension Error,5,580
2025-04-14,M103,P104,Dimension Error,7,1225
2025-01-11,M103,P101,Assembly Defect,8,1040
2025-03-11,M403,P101,Calibration Error,9,1404
2025-02-18,M302,P104,Dimension Error,18,3186
2025-12-24,M402,P102,Dimension Error,6,612
2025-05-02,M403,P104,Solder Defect,12,2568
2025-01-16,M303,P102,Calibration Error,7,1526
2025-10-26,M103,P102,Calibration Error,8,1976
2025-04-25,M401,P103,Dimension Error,8,1384
2025-04-10,M404,P104,Assembly Defect,5,765
2025-06-20,M104,P102,Assembly Defect,6,1068
2025-03-21,M202,P102,Solder Defect,11,2398
2025-12-03,M203,P103,Dimension Error,8,1160
2025-12-13,M301,P102,Dimension Error,3,333
2025-04-18,M102,P104,Solder Defect,7,1561
2025-12-14,M401,P101,Dimension Error,8,1800
2025-10-31,M203,P103,Assembly Defect,7,693
2025-01-19,M401,P102,Calibration Error,5,1185
2025-03-14,M103,P104,Calibration Error,11,2519
2025-09-22,M401,P101,Assembly Defect,10,1270
2025-09-06,M304,P104,Solder Defect,6,564
2025-05-06,M402,P102,Solder Defect,8,1376
2025-07-12,M303,P104,Calibration Error,8,1280
2025-11-17,M102,P104,Assembly Defect,4,392
2025-03-13,M203,P103,Calibration Error,3,660
2025-09-28,M101,P104,Solder Defect,6,1284
2025-02-05,M103,P101,Dimension Error,2,210
2025-05-25,M202,P102,Dimension Error,6,516
2025-05-06,M402,P101,Assembly Defect,10,2220
2025-12-06,M302,P103,Assembly Defect,17,3468
2025-03-10,M104,P102,Calibration Error,8,1520
2025-12-30,M404,P104,Dimension Error,6,804
2025-10-14,M204,P101,Solder Defect,8,1672
2025-01-29,M302,P102,Assembly Defect,17,1547
2025-10-30,M404,P104,Assembly Defect,10,1760
2025-09-20,M301,P102,Solder Defect,3,666
2025-03-04,M102,P101,Dimension Error,10,1510
2025-08-25,M202,P101,Calibration Error,7,742
2025-03-04,M202,P104,Assembly Defect,5,1190
2025-12-21,M403,P103,Dimension Error,4,324
2025-04-22,M102,P102,Calibration Error,9,963
2025-03-10,M103,P104,Solder Defect,4,776
2025-01-09,M302,P102,Calibration Error,15,3090
2025-06-11,M103,P101,Assembly Defect,7,1652
2025-03-27,M101,P104,Calibration Error,8,688
2025-05-14,M104,P104,Assembly Defect,6,678
2025-08-21,M202,P104,Solder Defect,6,1326
2025-10-18,M104,P101,Assembly Defect,5,685
2025-02-19,M102,P101,Solder Defect,9,1773
2025-11-05,M202,P103,Solder Defect,10,1370
2025-07-23,M202,P102,Calibration Error,11,2409
2025-11-30,M101,P101,Calibration Error,6,1494
2025-08-18,M102,P102,Solder Defect,6,1344
2025-12-01,M103,P103,Solder Defect,5,495
2025-05-22,M401,P104,Solder Defect,6,840
2025-07-26,M102,P104,Dimension Error,11,1276
2025-09-09,M202,P101,Assembly Defect,7,1211
2025-01-25,M101,P104,Calibration Error,6,1014
2025-04-28,M204,P102,Assembly Defect,9,774
2025-02-27,M401,P102,Dimension Error,12,1356
2025-06-16,M103,P101,Assembly Defect,6,1362
2025-05-20,M401,P101,Dimension Error,16,2272
2025-01-19,M304,P101,Assembly Defect,3,315
2025-04-16,M204,P102,Solder Defect,6,1386
2025-07-22,M403,P102,Solder Defect,9,2070
2025-03-18,M302,P101,Dimension Error,15,1545
2025-11-23,M203,P103,Dimension Error,5,930
2025-06-22,M204,P102,Solder Defect,7,952
2025-07-16,M204,P103,Dimension Error,8,1208
2025-04-13,M204,P101,Assembly Defect,4,836
2025-01-10,M101,P101,Assembly Defect,7,742
2025-07-20,M201,P104,Dimension Error,6,1032
2025-01-23,M103,P103,Dimension Error,10,2120
2025-05-04,M104,P103,Dimension Error,8,1376
2025-01-03,M101,P102,Assembly Defect,4,968
2025-07-09,M304,P103,Dimension Error,9,1377
2025-11-26,M202,P101,Solder Defect,9,1872
2025-02-24,M101,P102,Calibration Error,6,738
2025-01-02,M104,P104,Assembly Defect,7,742
2025-11-04,M101,P104,Solder Defect,6,1392
2025-02-27,M404,P103,Solder Defect,6,1176
2025-06-25,M104,P102,Dimension Error,7,1386
2025-08-31,M304,P101,Assembly Defect,6,1092
2025-02-18,M401,P102,Calibration Error,13,3159
2025-09-21,M302,P102,Dimension Error,25,4700
2025-10-03,M404,P102,Solder Defect,9,1044
2025-01-02,M301,P104,Solder Defect,15,1305
2025-04-27,M401,P103,Calibration Error,11,1672
2025-09-07,M401,P103,Solder Defect,7,1008
2025-05-30,M201,P104,Solder Defect,5,1145
2025-08-13,M302,P103,Calibration Error,16,2480
2025-07-06,M304,P103,Solder Defect,8,1784
2025-01-27,M102,P102,Solder Defect,12,2268
2025-10-26,M304,P103,Dimension Error,4,520
2025-06-11,M402,P103,Calibration Error,9,1746
2025-12-19,M201,P103,Calibration Error,11,2035
2025-11-19,M103,P101,Solder Defect,3,672
2025-09-24,M202,P103,Assembly Defect,8,752
2025-11-27,M104,P103,Dimension Error,8,2000
2025-06-02,M403,P101,Calibration Error,12,1560
2025-08-03,M101,P104,Assembly Defect,11,1188
2025-09-09,M102,P104,Solder Defect,5,610
2025-03-30,M304,P102,Assembly Defect,6,972
2025-04-14,M103,P102,Assembly Defect,9,927
2025-08-19,M402,P102,Calibration Error,6,1314
2025-01-15,M304,P103,Solder Defect,13,2665
2025-07-09,M301,P101,Solder Defect,8,1432
2025-05-07,M403,P101,Assembly Defect,11,2420
2025-05-18,M202,P101,Dimension Error,5,640
2025-11-11,M203,P102,Dimension Error,8,1904
2025-11-19,M104,P101,Calibration Error,3,687
2025-08-05,M304,P104,Solder Defect,11,1254
2025-02-01,M401,P103,Dimension Error,6,906
2025-07-29,M404,P104,Assembly Defect,12,2376
2025-10-12,M304,P104,Calibration Error,5,820
2025-01-25,M301,P103,Solder Defect,8,792
2025-11-29,M302,P102,Calibration Error,15,2985
2025-01-08,M202,P104,Solder Defect,10,820
2025-03-15,M304,P103,Solder Defect,9,1296
2025-05-03,M201,P103,Assembly Defect,8,928
2025-01-06,M204,P102,Dimension Error,13,2158
2025-10-16,M104,P101,Solder Defect,12,2028
2025-04-06,M203,P101,Assembly Defect,12,1548
2025-01-08,M402,P104,Calibration Error,6,498
2025-12-10,M204,P101,Calibration Error,10,2230
2025-09-27,M302,P101,Solder Defect,19,4617
2025-09-01,M403,P104,Calibration Error,9,864
2025-10-25,M104,P101,Assembly Defect,5,415
2025-09-08,M104,P104,Solder Defect,5,1170
2025-07-01,M404,P103,Assembly Defect,4,676
2025-12-28,M301,P101,Dimension Error,6,1386
2025-03-01,M302,P102,Dimension Error,18,3600
2025-04-17,M302,P102,Solder Defect,21,3381
2025-07-10,M402,P104,Dimension Error,14,3290
2025-06-11,M403,P102,Dimension Error,7,882
2025-07-29,M204,P102,Dimension Error,7,945
2025-03-27,M301,P102,Dimension Error,8,720
2025-04-08,M103,P101,Assembly Defect,10,1840
2025-07-27,M303,P101,Assembly Defect,13,1248
2025-12-17,M204,P103,Calibration Error,6,510
2025-08-18,M401,P102,Calibration Error,11,2497
2025-09-17,M403,P104,Solder Defect,7,1708
2025-11-21,M402,P101,Assembly Defect,6,1440
2025-02-14,M104,P104,Solder Defect,10,1200
2025-12-15,M301,P102,Calibration Error,6,1134
2025-05-04,M403,P103,Calibration Error,5,990
2025-05-08,M102,P101,Calibration Error,9,891
2025-09-27,M301,P102,Assembly Defect,9,891
2025-04-07,M304,P104,Solder Defect,8,1528
2025-10-15,M201,P104,Solder Defect,12,1152
2025-02-25,M302,P104,Dimension Error,15,1290
2025-08-16,M203,P103,Dimension Error,14,3038
2025-09-04,M204,P103,Assembly Defect,11,1210
2025-05-24,M303,P103,Dimension Error,10,1580
2025-08-20,M203,P101,Solder Defect,4,724
2025-09-20,M303,P102,Dimension Error,6,1098
2025-04-29,M404,P101,Solder Defect,10,2190
2025-11-28,M301,P102,Calibration Error,7,637
2025-03-05,M302,P103,Dimension Error,24,2544
2025-07-27,M304,P104,Solder Defect,11,2332
2025-09-29,M102,P103,Solder Defect,9,1890
2025-12-17,M102,P102,Assembly Defect,6,912
2025-07-25,M202,P102,Dimension Error,6,576
2025-08-28,M203,P103,Dimension Error,8,704
2025-10-07,M403,P102,Dimension Error,6,786
2025-02-10,M301,P102,Solder Defect,9,1908
2025-02-13,M203,P104,Calibration Error,7,826
2025-10-29,M203,P101,Assembly Defect,4,664
2025-01-04,M204,P101,Calibration Error,8,1200
2025-10-18,M104,P101,Dimension Error,5,765
2025-09-08,M402,P103,Calibration Error,7,1414
2025-04-12,M402,P101,Calibration Error,12,1668
2025-09-01,M201,P102,Dimension Error,5,1110
2025-02-22,M103,P103,Assembly Defect,11,1463
2025-12-04,M202,P103,Calibration Error,15,1320
2025-03-31,M103,P102,Dimension Error,9,1836
2025-02-02,M402,P101,Calibration Error,7,994
2025-09-15,M302,P101,Dimension Error,19,3724
2025-07-26,M101,P102,Dimension Error,14,2226
2025-11-03,M101,P104,Calibration Error,10,1850
2025-12-20,M301,P101,Solder Defect,10,1660
2025-12-22,M101,P102,Solder Defect,6,1116
2025-09-04,M103,P102,Calibration Error,6,1158
2025-11-09,M204,P103,Calibration Error,5,470
2025-10-12,M201,P102,Dimension Error,7,1715
2025-09-22,M104,P103,Dimension Error,12,2712
2025-06-28,M204,P103,Calibration Error,10,1870
2025-10-30,M201,P102,Calibration Error,3,270
2025-08-13,M202,P103,Dimension Error,6,630
2025-12-14,M103,P103,Dimension Error,14,1680
2025-04-29,M102,P104,Dimension Error,8,1768
2025-01-16,M103,P103,Dimension Error,3,615
2025-01-20,M103,P103,Solder Defect,10,1180
2025-10-15,M101,P103,Assembly Defect,10,1920
2025-02-23,M202,P101,Calibration Error,4,748
2025-03-07,M302,P104,Assembly Defect,18,2952
2025-07-26,M202,P102,Dimension Error,9,1971
2025-11-28,M402,P101,Dimension Error,11,1496
2025-03-08,M403,P104,Dimension Error,9,774
2025-12-27,M402,P102,Assembly Defect,8,1944
2025-02-03,M204,P104,Solder Defect,9,1701
2025-07-04,M404,P103,Solder Defect,11,2035
2025-10-31,M301,P102,Dimension Error,8,1464
2025-12-29,M204,P102,Dimension Error,11,1925
2025-08-02,M103,P103,Assembly Defect,9,1224
2025-06-25,M404,P104,Dimension Error,4,824
2025-09-26,M304,P102,Assembly Defect,5,830
2025-09-16,M204,P104,Solder Defect,10,2170
2025-12-15,M203,P104,Assembly Defect,10,1590
2025-10-05,M202,P102,Dimension Error,9,801
2025-05-25,M201,P103,Assembly Defect,12,1956
2025-01-03,M202,P103,Dimension Error,9,1863
2025-11-24,M102,P102,Solder Defect,8,1616
2025-09-22,M202,P103,Solder Defect,9,1629
2025-02-25,M101,P102,Dimension Error,8,1480
2025-04-17,M202,P103,Solder Defect,9,1233
2025-09-18,M101,P103,Calibration Error,12,2460
2025-05-11,M103,P102,Dimension Error,6,1416
2025-10-09,M101,P104,Assembly Defect,9,1449
2025-03-03,M101,P104,Solder Defect,6,1422
2025-10-31,M403,P101,Dimension Error,7,1456
2025-04-16,M203,P101,Calibration Error,7,784
2025-11-15,M302,P101,Calibration Error,19,3800
2025-07-07,M302,P102,Assembly Defect,17,1632
2025-07-26,M304,P104,Assembly Defect,6,1038
2025-06-13,M404,P103,Dimension Error,5,670
2025-11-21,M201,P101,Solder Defect,9,2250
2025-09-11,M101,P103,Dimension Error,7,665
2025-06-22,M303,P104,Calibration Error,8,1704
2025-11-17,M302,P101,Solder Defect,22,4026
2025-01-04,M101,P104,Dimension Error,10,1090
2025-07-28,M103,P103,Calibration Error,9,900
2025-08-14,M401,P104,Solder Defect,4,488
2025-05-31,M302,P103,Dimension Error,24,4752
2025-12-26,M103,P101,Assembly Defect,12,1608
2025-04-28,M401,P104,Assembly Defect,4,788
2025-06-20,M304,P103,Dimension Error,11,924
2025-07-16,M203,P103,Calibration Error,8,1488
2025-01-11,M304,P102,Calibration Error,12,2568
2025-10-07,M202,P103,Dimension Error,5,1150
2025-07-24,M401,P101,Solder Defect,8,1688
2025-08-27,M303,P101,Assembly Defect,8,856
2025-05-29,M101,P102,Dimension Error,10,1370
2025-06-06,M403,P103,Assembly Defect,7,742
2025-03-12,M401,P101,Calibration Error,7,1365
2025-11-10,M102,P102,Calibration Error,6,1482
2025-11-07,M203,P101,Assembly Defect,10,1550
2025-04-21,M103,P102,Solder Defect,12,1560
2025-05-21,M303,P103,Dimension Error,8,1880
2025-11-09,M101,P101,Dimension Error,10,1270
2025-06-25,M401,P104,Dimension Error,6,678
2025-05-08,M102,P104,Calibration Error,9,1683
2025-06-28,M403,P102,Dimension Error,13,1274
2025-11-28,M304,P101,Solder Defect,8,1216
2025-02-20,M204,P104,Dimension Error,7,1372
2025-09-05,M401,P104,Assembly Defect,8,1824
2025-12-03,M203,P102,Calibration Error,10,1490
2025-11-04,M401,P104,Calibration Error,6,1194
2025-02-10,M402,P104,Assembly Defect,9,1476
2025-08-20,M104,P102,Solder Defect,4,936
2025-06-06,M303,P103,Solder Defect,7,847
2025-10-03,M301,P103,Calibration Error,8,1784
2025-09-28,M201,P104,Dimension Error,10,1830
2025-10-20,M301,P101,Calibration Error,8,1432
2025-07-18,M404,P103,Dimension Error,6,1254
2025-11-06,M401,P101,Dimension Error,11,2332
2025-08-06,M204,P101,Assembly Defect,9,999
2025-10-04,M204,P103,Solder Defect,9,2151
2025-05-27,M102,P103,Assembly Defect,8,1168
2025-08-27,M301,P102,Dimension Error,7,651
2025-08-20,M201,P103,Assembly Defect,3,447
2025-06-25,M201,P104,Dimension Error,6,576
2025-02-01,M303,P103,Dimension Error,5,1230
2025-03-25,M404,P103,Solder Defect,7,1372
2025-06-12,M103,P102,Solder Defect,10,1440
2025-07-15,M101,P102,Dimension Error,8,1752
2025-03-28,M101,P102,Assembly Defect,12,2220
2025-09-25,M104,P101,Assembly Defect,6,1296
2025-09-11,M404,P104,Solder Defect,1,200
2025-07-03,M101,P101,Calibration Error,10,2270
2025-12-01,M203,P102,Assembly Defect,9,1620
2025-08-20,M404,P103,Dimension Error,5,710
2025-02-17,M404,P104,Solder Defect,10,2120
2025-07-26,M202,P104,Dimension Error,4,768
2025-09-28,M402,P101,Dimension Error,8,1112
2025-04-26,M401,P102,Solder Defect,16,2256
2025-01-06,M203,P102,Dimension Error,8,904
2025-06-05,M402,P103,Solder Defect,13,3068
2025-05-10,M401,P104,Assembly Defect,7,1050
2025-10-18,M404,P104,Solder Defect,15,2400
2025-04-26,M401,P103,Assembly Defect,5,715
2025-05-12,M303,P103,Solder Defect,7,791
2025-02-25,M403,P104,Calibration Error,5,460
2025-10-04,M102,P101,Calibration Error,9,1935
2025-11-12,M204,P103,Calibration Error,7,1512
2025-01-05,M101,P102,Solder Defect,5,850
2025-05-07,M401,P103,Solder Defect,8,1224
2025-11-21,M304,P104,Dimension Error,10,2380
2025-08-03,M102,P101,Solder Defect,7,1631
2025-03-28,M203,P102,Solder Defect,5,800
2025-03-10,M302,P101,Assembly Defect,8,1280
2025-11-23,M403,P103,Assembly Defect,10,1170
2025-08-25,M402,P104,Solder Defect,6,1476
2025-03-31,M404,P104,Calibration Error,8,1128
2025-04-26,M204,P103,Dimension Error,13,3081
2025-06-09,M201,P101,Solder Defect,8,1768
2025-05-18,M301,P103,Dimension Error,8,1440
2025-07-13,M103,P104,Calibration Error,7,1589
2025-07-06,M102,P104,Assembly Defect,7,672
2025-01-08,M203,P101,Assembly Defect,8,768
2025-11-22,M404,P102,Calibration Error,10,2430
2025-07-28,M304,P102,Calibration Error,10,1450
2025-11-21,M402,P103,Assembly Defect,8,1216
2025-08-08,M103,P102,Solder Defect,4,544
2025-10-05,M301,P104,Dimension Error,7,868
2025-08-12,M301,P103,Solder Defect,6,594
2025-11-05,M202,P101,Assembly Defect,10,1330
2025-06-20,M203,P103,Assembly Defect,9,1134
2025-06-25,M402,P102,Dimension Error,6,1470
2025-01-02,M404,P101,Calibration Error,6,1254
2025-05-26,M403,P103,Solder Defect,2,284
2025-05-12,M102,P104,Assembly Defect,8,1904
2025-02-15,M303,P101,Assembly Defect,6,1302
2025-03-12,M301,P101,Assembly Defect,12,1920
2025-05-18,M402,P103,Solder Defect,6,678
2025-01-31,M401,P101,Dimension Error,7,749
2025-02-19,M304,P104,Calibration Error,6,1458
2025-08-14,M201,P103,Calibration Error,7,560
2025-04-29,M104,P103,Assembly Defect,6,1056
2025-06-08,M204,P103,Assembly Defect,8,896
2025-10-08,M101,P103,Assembly Defect,5,420
2025-02-01,M202,P102,Solder Defect,6,1362
2025-07-01,M102,P104,Dimension Error,7,994
2025-01-08,M303,P102,Solder Defect,9,801
2025-05-03,M301,P102,Calibration Error,9,2151
2025-03-23,M401,P102,Solder Defect,9,1476
2025-12-15,M304,P103,Assembly Defect,8,1416
2025-03-17,M302,P104,Assembly Defect,19,3192
2025-08-15,M204,P102,Calibration Error,4,936
2025-10-25,M302,P102,Solder Defect,16,3648
2025-12-16,M304,P101,Assembly Defect,10,1930
2025-10-08,M403,P102,Solder Defect,12,2688
2025-06-24,M404,P102,Calibration Error,6,1404
2025-08-17,M203,P101,Solder Defect,13,2899
2025-11-05,M402,P103,Assembly Defect,8,1464
2025-11-22,M101,P104,Assembly Defect,4,668
2025-08-03,M202,P103,Dimension Error,4,972
2025-08-28,M101,P102,Calibration Error,8,1552
2025-02-20,M403,P103,Dimension Error,8,1312
2025-01-28,M102,P102,Solder Defect,11,2244
2025-06-24,M201,P101,Assembly Defect,10,1820
2025-10-27,M102,P104,Assembly Defect,11,1463
2025-10-25,M101,P104,Assembly Defect,12,2592
2025-05-09,M404,P104,Calibration Error,8,1896
2025-03-27,M102,P102,Assembly Defect,12,2892
2025-05-11,M301,P101,Dimension Error,8,1120
2025-11-22,M104,P104,Solder Defect,7,1526
2025-12-01,M101,P101,Solder Defect,9,1134
2025-01-30,M203,P104,Dimension Error,8,1008
2025-11-09,M103,P104,Assembly Defect,15,1680
2025-08-10,M103,P104,Dimension Error,14,3486
2025-08-04,M301,P104,Solder Defect,7,609
2025-09-08,M204,P103,Calibration Error,7,1351
2025-06-24,M402,P103,Calibration Error,13,1118
2025-10-06,M204,P101,Calibration Error,7,574
2025-11-30,M101,P101,Dimension Error,15,1500
2025-11-22,M204,P102,Solder Defect,7,1148
2025-03-23,M102,P101,Dimension Error,10,1550
2025-02-05,M401,P104,Assembly Defect,10,1330
2025-01-20,M401,P101,Assembly Defect,9,1053
2025-10-12,M204,P101,Dimension Error,5,1025
2025-03-13,M203,P102,Assembly Defect,11,1947
2025-05-10,M301,P104,Solder Defect,4,356
2025-07-14,M102,P104,Solder Defect,9,1710
2025-08-21,M204,P104,Dimension Error,7,1505
2025-09-30,M202,P101,Assembly Defect,2,222
2025-10-06,M104,P101,Solder Defect,9,1773
2025-03-24,M101,P103,Dimension Error,12,2856
2025-09-30,M102,P101,Solder Defect,4,784
2025-02-01,M304,P104,Assembly Defect,4,796
2025-11-23,M402,P103,Assembly Defect,6,1176
2025-07-06,M403,P101,Calibration Error,10,1370
2025-07-24,M403,P103,Assembly Defect,12,2460
2025-11-05,M103,P101,Calibration Error,12,2436
2025-09-28,M302,P104,Assembly Defect,18,2430
2025-01-23,M101,P103,Assembly Defect,8,1072
2025-04-10,M301,P102,Solder Defect,5,735
2025-11-10,M202,P101,Dimension Error,6,528
2025-01-02,M101,P102,Dimension Error,13,2587
2025-06-28,M303,P103,Dimension Error,2,336
2025-04-14,M402,P103,Solder Defect,13,2444
2025-04-18,M201,P103,Solder Defect,5,530
2025-08-30,M201,P102,Solder Defect,8,1032
2025-06-28,M202,P101,Dimension Error,12,1488
2025-07-18,M204,P102,Solder Defect,10,2190
2025-01-28,M301,P101,Dimension Error,4,400
2025-02-24,M202,P103,Solder Defect,5,785
2025-06-05,M204,P101,Dimension Error,9,1449
2025-12-15,M403,P104,Calibration Error,15,1545
2025-02-21,M201,P104,Solder Defect,5,915
2025-09-22,M104,P101,Solder Defect,11,2728
2025-08-21,M402,P104,Calibration Error,8,1392
2025-03-07,M103,P103,Calibration Error,6,1122
2025-09-05,M203,P104,Solder Defect,8,784
2025-01-07,M403,P101,Dimension Error,8,1728
2025-07-30,M402,P103,Dimension Error,9,1422
2025-02-21,M302,P104,Calibration Error,14,3290
2025-06-09,M402,P103,Calibration Error,8,1936
2025-08-27,M302,P102,Assembly Defect,16,2576
2025-08-24,M403,P104,Dimension Error,8,1624
2025-04-24,M304,P101,Dimension Error,8,1920
2025-07-17,M102,P102,Calibration Error,9,2214
2025-05-08,M404,P101,Solder Defect,10,1470
2025-12-13,M101,P103,Solder Defect,4,768
2025-11-27,M103,P103,Solder Defect,6,1428
2025-11-09,M401,P102,Calibration Error,10,1370
2025-01-30,M302,P104,Dimension Error,16,2656
2025-10-30,M402,P101,Solder Defect,6,1032
2025-11-23,M304,P102,Calibration Error,7,1463
2025-05-30,M103,P104,Calibration Error,7,1596
