Date,Machine_ID,Temperature_C,Vibration_mm_s,Downtime_Min,Breakdown_Flag
2025-07-18,M101,66.1,3.59,35,0
2025-07-18,M102,62.9,4.03,41,0
2025-07-18,M103,77.6,3.35,31,0
2025-07-18,M104,64.3,5.25,3,0
2025-07-18,M201,69.4,5.48,48,0
2025-07-18,M202,67.6,3.92,49,0
2025-07-18,M203,60.8,3.89,13,0
2025-07-18,M204,64.1,7.33,46,0
2025-07-18,M301,70.8,6.23,32,0
2025-07-18,M302,82.0,8.05,75,0
2025-07-18,M303,72.9,5.81,15,0
2025-07-18,M304,62.6,2.44,42,0
2025-07-18,M401,69.3,4.63,31,0
2025-07-18,M402,62.7,4.39,6,0
2025-07-18,M403,67.4,5.5,16,0
2025-07-18,M404,60.1,3.01,37,0
2025-07-19,M101,74.1,5.42,9,0
2025-07-19,M102,77.6,4.51,16,0
2025-07-19,M103,73.5,4.43,19,0
2025-07-19,M104,74.9,3.02,0,0
2025-07-19,M201,68.3,3.66,37,0
2025-07-19,M202,65.5,3.34,34,0
2025-07-19,M203,57.6,3.42,9,0
2025-07-19,M204,67.8,4.9,10,0
2025-07-19,M301,58.9,4.32,10,0
2025-07-19,M302,82.9,12.75,78,0
2025-07-19,M303,73.0,4.65,52,0
2025-07-19,M304,72.8,3.69,30,0
2025-07-19,M401,76.1,3.32,32,0
2025-07-19,M402,75.0,3.64,14,0
2025-07-19,M403,73.3,4.15,10,0
2025-07-19,M404,74.7,5.08,26,0
2025-07-20,M101,79.8,5.7,23,0
2025-07-20,M102,61.8,6.08,0,0
2025-07-20,M103,60.7,2.24,20,0
2025-07-20,M104,57.5,3.69,41,0
2025-07-20,M201,67.5,4.63,26,0
2025-07-20,M202,63.1,4.63,0,0
2025-07-20,M203,78.0,6.04,7,0
2025-07-20,M204,62.3,3.09,2,0
2025-07-20,M301,70.1,5.63,16,0
2025-07-20,M302,80.6,12.16,62,0
2025-07-20,M303,59.0,6.24,29,0
2025-07-20,M304,72.2,3.06,38,0
2025-07-20,M401,77.6,3.58,36,0
2025-07-20,M402,71.3,5.96,49,0
2025-07-20,M403,67.9,4.32,18,0
2025-07-20,M404,75.7,3.62,19,0
2025-07-21,M101,73.0,2.89,1,0
2025-07-21,M102,67.6,4.15,0,0
2025-07-21,M103,72.1,4.3,18,0
2025-07-21,M104,66.7,3.17,25,0
2025-07-21,M201,64.9,4.54,0,0
2025-07-21,M202,79.1,4.52,33,0
2025-07-21,M203,75.6,5.31,31,0
2025-07-21,M204,74.7,4.2,48,0
2025-07-21,M301,70.7,4.05,53,0
2025-07-21,M302,79.1,9.85,77,0
2025-07-21,M303,58.3,5.77,24,0
2025-07-21,M304,65.2,4.71,26,0
2025-07-21,M401,71.8,4.77,24,0
2025-07-21,M402,60.2,5.07,30,0
2025-07-21,M403,67.2,6.62,1,0
2025-07-21,M404,68.8,3.41,30,0
2025-07-22,M101,74.7,4.33,47,0
2025-07-22,M102,77.4,4.17,37,0
2025-07-22,M103,58.5,5.6,22,0
2025-07-22,M104,63.4,4.82,35,0
2025-07-22,M201,76.3,4.52,23,0
2025-07-22,M202,67.5,6.35,42,0
2025-07-22,M203,67.6,5.65,34,0
2025-07-22,M204,71.6,6.59,13,0
2025-07-22,M301,71.4,5.34,20,0
2025-07-22,M302,80.9,11.16,100,1
2025-07-22,M303,75.1,4.19,25,0
2025-07-22,M304,81.7,2.75,11,0
2025-07-22,M401,72.8,4.78,18,0
2025-07-22,M402,70.1,3.71,0,0
2025-07-22,M403,70.0,3.77,26,0
2025-07-22,M404,68.2,4.64,0,0
2025-07-23,M101,58.9,4.94,3,0
2025-07-23,M102,56.0,3.43,36,0
2025-07-23,M103,66.5,5.33,30,0
2025-07-23,M104,72.7,3.02,13,0
2025-07-23,M201,74.9,5.76,9,0
2025-07-23,M202,63.6,5.19,24,0
2025-07-23,M203,69.1,3.92,52,0
2025-07-23,M204,65.3,5.83,28,0
2025-07-23,M301,64.1,5.08,57,0
2025-07-23,M302,83.7,8.79,75,0
2025-07-23,M303,71.9,5.38,1,0
2025-07-23,M304,71.5,4.38,25,0
2025-07-23,M401,59.9,6.25,29,0
2025-07-23,M402,73.3,4.31,37,0
2025-07-23,M403,59.8,5.17,17,0
2025-07-23,M404,72.2,5.09,6,0
2025-07-24,M101,67.3,5.19,17,0
2025-07-24,M102,59.7,4.7,15,0
2025-07-24,M103,76.2,4.46,25,0
2025-07-24,M104,61.1,3.72,41,0
2025-07-24,M201,62.4,3.16,20,0
2025-07-24,M202,65.3,3.14,54,0
2025-07-24,M203,57.7,6.81,10,0
2025-07-24,M204,68.8,5.79,14,0
2025-07-24,M301,59.8,3.14,24,0
2025-07-24,M302,84.3,11.94,89,0
2025-07-24,M303,70.8,4.39,18,0
2025-07-24,M304,70.4,4.39,23,0
2025-07-24,M401,66.5,3.47,46,0
2025-07-24,M402,71.9,4.62,24,0
2025-07-24,M403,76.7,4.84,24,0
2025-07-24,M404,73.5,1.3,43,0
2025-07-25,M101,74.4,2.66,38,0
2025-07-25,M102,72.1,5.06,1,0
2025-07-25,M103,70.6,5.51,16,0
2025-07-25,M104,66.1,4.15,38,0
2025-07-25,M201,60.0,3.92,24,0
2025-07-25,M202,73.2,4.36,30,0
2025-07-25,M203,76.1,4.75,3,0
2025-07-25,M204,63.5,5.94,26,0
2025-07-25,M301,69.7,3.97,21,0
2025-07-25,M302,83.5,11.39,63,0
2025-07-25,M303,75.2,4.66,14,0
2025-07-25,M304,67.5,4.63,21,0
2025-07-25,M401,67.5,4.94,23,0
2025-07-25,M402,60.5,5.57,3,0
2025-07-25,M403,73.3,5.28,61,0
2025-07-25,M404,64.2,6.36,18,0
2025-07-26,M101,60.1,4.96,39,0
2025-07-26,M102,63.9,4.29,24,0
2025-07-26,M103,70.8,3.94,37,0
2025-07-26,M104,62.8,5.3,30,0
2025-07-26,M201,66.1,4.92,10,0
2025-07-26,M202,68.5,3.46,15,0
2025-07-26,M203,74.8,4.04,11,0
2025-07-26,M204,61.5,4.38,17,0
2025-07-26,M301,59.7,2.63,21,0
2025-07-26,M302,72.6,11.33,70,0
2025-07-26,M303,65.6,5.31,5,0
2025-07-26,M304,70.3,6.17,34,0
2025-07-26,M401,77.5,5.44,38,0
2025-07-26,M402,62.5,3.9,19,0
2025-07-26,M403,57.5,4.47,23,0
2025-07-26,M404,69.5,3.85,46,0
2025-07-27,M101,56.7,5.22,23,0
2025-07-27,M102,60.9,4.37,40,0
2025-07-27,M103,68.1,5.25,0,0
2025-07-27,M104,82.8,5.04,20,0
2025-07-27,M201,69.2,4.01,16,0
2025-07-27,M202,61.4,3.75,3,0
2025-07-27,M203,78.2,5.26,20,0
2025-07-27,M204,71.1,4.06,35,0
2025-07-27,M301,57.6,4.04,11,0
2025-07-27,M302,84.8,10.44,71,0
2025-07-27,M303,65.7,4.17,44,0
2025-07-27,M304,65.8,3.26,17,0
2025-07-27,M401,70.6,5.03,19,0
2025-07-27,M402,63.3,3.71,20,0
2025-07-27,M403,63.7,3.65,44,0
2025-07-27,M404,72.5,4.15,40,0
2025-07-28,M101,64.4,6.14,32,0
2025-07-28,M102,67.1,6.56,33,0
2025-07-28,M103,66.6,4.56,27,0
2025-07-28,M104,67.9,3.12,49,0
2025-07-28,M201,63.9,4.68,56,0
2025-07-28,M202,69.9,5.16,13,0
2025-07-28,M203,75.2,4.7,36,0
2025-07-28,M204,76.9,3.92,46,0
2025-07-28,M301,65.0,4.25,24,0
2025-07-28,M302,81.8,7.92,71,0
2025-07-28,M303,70.6,5.8,16,0
2025-07-28,M304,70.3,4.42,39,0
2025-07-28,M401,61.9,5.33,16,0
2025-07-28,M402,68.2,4.87,17,0
2025-07-28,M403,72.7,4.82,43,0
2025-07-28,M404,78.2,3.82,7,0
2025-07-29,M101,71.9,2.92,18,0
2025-07-29,M102,68.2,6.14,22,0
2025-07-29,M103,61.1,3.62,26,0
2025-07-29,M104,65.4,3.75,36,0
2025-07-29,M201,59.8,5.42,22,0
2025-07-29,M202,64.4,5.67,5,0
2025-07-29,M203,64.8,4.3,40,0
2025-07-29,M204,66.7,3.57,27,0
2025-07-29,M301,60.8,4.03,28,0
2025-07-29,M302,86.5,11.26,69,0
2025-07-29,M303,64.6,3.97,0,0
2025-07-29,M304,66.8,4.22,22,0
2025-07-29,M401,66.2,3.86,13,0
2025-07-29,M402,68.6,2.85,0,0
2025-07-29,M403,66.5,4.61,38,0
2025-07-29,M404,62.7,3.31,0,0
2025-07-30,M101,68.3,4.92,46,0
2025-07-30,M102,62.9,3.29,11,0
2025-07-30,M103,75.2,4.09,41,0
2025-07-30,M104,63.2,4.33,27,0
2025-07-30,M201,54.1,2.79,51,0
2025-07-30,M202,68.1,2.66,51,0
2025-07-30,M203,72.6,3.37,35,0
2025-07-30,M204,73.3,3.17,17,0
2025-07-30,M301,76.5,3.68,29,0
2025-07-30,M302,87.2,8.31,74,0
2025-07-30,M303,74.8,3.8,2,0
2025-07-30,M304,67.4,4.94,23,0
2025-07-30,M401,71.9,5.53,29,0
2025-07-30,M402,71.7,3.81,0,0
2025-07-30,M403,73.3,5.6,21,0
2025-07-30,M404,78.5,4.16,23,0
2025-07-31,M101,56.8,4.21,19,0
2025-07-31,M102,68.9,5.19,14,0
2025-07-31,M103,67.3,4.18,18,0
2025-07-31,M104,77.1,4.46,42,0
2025-07-31,M201,73.1,5.15,44,0
2025-07-31,M202,60.1,4.99,46,0
2025-07-31,M203,66.2,3.82,12,0
2025-07-31,M204,71.0,5.19,8,0
2025-07-31,M301,69.2,3.91,19,0
2025-07-31,M302,76.6,9.38,70,0
2025-07-31,M303,72.1,4.74,31,0
2025-07-31,M304,68.7,3.75,32,0
2025-07-31,M401,68.9,4.44,6,0
2025-07-31,M402,70.4,4.68,26,0
2025-07-31,M403,66.7,5.19,8,0
2025-07-31,M404,73.8,5.02,20,0
2025-08-01,M101,73.0,4.59,0,0
2025-08-01,M102,66.5,4.38,0,0
2025-08-01,M103,67.8,3.23,36,0
2025-08-01,M104,70.8,3.58,37,0
2025-08-01,M201,62.9,4.26,6,0
2025-08-01,M202,57.9,3.64,36,0
2025-08-01,M203,74.2,4.45,21,0
2025-08-01,M204,64.8,4.73,33,0
2025-08-01,M301,72.7,3.27,20,0
2025-08-01,M302,82.7,9.41,82,0
2025-08-01,M303,71.7,5.97,26,0
2025-08-01,M304,68.8,3.72,25,0
2025-08-01,M401,68.8,4.36,24,0
2025-08-01,M402,54.4,4.98,42,0
2025-08-01,M403,69.9,5.61,0,0
2025-08-01,M404,69.1,6.86,24,0
2025-08-02,M101,70.2,4.19,35,0
2025-08-02,M102,61.3,3.82,23,0
2025-08-02,M103,68.8,4.38,18,0
2025-08-02,M104,68.1,3.79,21,0
2025-08-02,M201,67.0,4.58,29,0
2025-08-02,M202,66.9,3.71,26,0
2025-08-02,M203,59.8,5.52,42,0
2025-08-02,M204,59.9,5.12,37,0
2025-08-02,M301,62.3,5.08,38,0
2025-08-02,M302,71.9,9.52,108,1
2025-08-02,M303,64.3,5.82,33,0
2025-08-02,M304,68.7,5.36,9,0
2025-08-02,M401,63.0,4.74,28,0
2025-08-02,M402,63.6,4.0,26,0
2025-08-02,M403,74.0,4.77,15,0
2025-08-02,M404,73.5,6.06,20,0
2025-08-03,M101,65.4,4.29,10,0
2025-08-03,M102,71.8,4.59,0,0
2025-08-03,M103,71.6,4.59,40,0
2025-08-03,M104,77.1,4.62,19,0
2025-08-03,M201,74.3,6.67,19,0
2025-08-03,M202,65.7,3.79,16,0
2025-08-03,M203,77.3,5.18,8,0
2025-08-03,M204,66.2,5.44,34,0
2025-08-03,M301,70.6,5.33,0,0
2025-08-03,M302,76.1,11.89,47,0
2025-08-03,M303,73.9,6.56,22,0
2025-08-03,M304,74.1,5.63,30,0
2025-08-03,M401,49.5,2.39,21,0
2025-08-03,M402,64.0,2.75,16,0
2025-08-03,M403,68.8,4.54,24,0
2025-08-03,M404,62.2,4.67,29,0
2025-08-04,M101,67.9,3.78,24,0
2025-08-04,M102,72.3,3.42,41,0
2025-08-04,M103,80.1,3.64,21,0
2025-08-04,M104,64.3,4.66,30,0
2025-08-04,M201,68.7,4.19,47,0
2025-08-04,M202,83.3,4.43,25,0
2025-08-04,M203,64.1,4.54,12,0
2025-08-04,M204,70.7,5.28,3,0
2025-08-04,M301,62.1,3.78,0,0
2025-08-04,M302,80.2,10.56,104,1
2025-08-04,M303,59.0,3.03,25,0
2025-08-04,M304,62.7,5.29,37,0
2025-08-04,M401,73.2,4.65,27,0
2025-08-04,M402,60.1,3.25,33,0
2025-08-04,M403,64.0,5.28,40,0
2025-08-04,M404,74.6,5.72,1,0
2025-08-05,M101,66.8,5.94,30,0
2025-08-05,M102,83.7,4.81,15,0
2025-08-05,M103,63.6,3.91,44,0
2025-08-05,M104,70.3,6.1,55,0
2025-08-05,M201,61.5,4.79,10,0
2025-08-05,M202,64.7,4.8,46,0
2025-08-05,M203,69.4,6.71,15,0
2025-08-05,M204,55.7,4.73,23,0
2025-08-05,M301,67.4,3.88,27,0
2025-08-05,M302,75.2,9.56,115,1
2025-08-05,M303,72.5,3.9,12,0
2025-08-05,M304,69.4,5.82,22,0
2025-08-05,M401,57.4,4.93,52,0
2025-08-05,M402,65.8,5.24,30,0
2025-08-05,M403,71.5,4.83,36,0
2025-08-05,M404,68.2,6.66,26,0
2025-08-06,M101,67.8,4.32,33,0
2025-08-06,M102,67.2,4.51,25,0
2025-08-06,M103,66.3,3.89,31,0
2025-08-06,M104,65.7,5.11,26,0
2025-08-06,M201,71.7,6.06,23,0
2025-08-06,M202,64.6,3.8,0,0
2025-08-06,M203,76.8,2.36,21,0
2025-08-06,M204,77.0,3.59,0,0
2025-08-06,M301,72.7,4.02,24,0
2025-08-06,M302,87.9,8.38,56,0
2025-08-06,M303,60.4,3.72,14,0
2025-08-06,M304,62.4,4.1,19,0
2025-08-06,M401,63.2,3.45,29,0
2025-08-06,M402,79.6,3.89,0,0
2025-08-06,M403,62.6,5.44,17,0
2025-08-06,M404,60.3,4.51,24,0
2025-08-07,M101,58.6,1.95,17,0
2025-08-07,M102,62.2,4.67,27,0
2025-08-07,M103,72.7,3.97,51,0
2025-08-07,M104,60.8,4.05,59,0
2025-08-07,M201,58.8,3.69,23,0
2025-08-07,M202,63.3,6.29,27,0
2025-08-07,M203,66.2,4.95,27,0
2025-08-07,M204,81.1,3.29,3,0
2025-08-07,M301,62.9,3.15,50,0
2025-08-07,M302,78.6,12.1,52,0
2025-08-07,M303,60.1,3.13,27,0
2025-08-07,M304,54.7,2.52,21,0
2025-08-07,M401,63.0,4.76,6,0
2025-08-07,M402,59.2,2.22,49,0
2025-08-07,M403,63.0,4.14,0,0
2025-08-07,M404,63.7,6.25,29,0
2025-08-08,M101,67.4,4.47,16,0
2025-08-08,M102,69.3,5.24,20,0
2025-08-08,M103,63.6,4.74,20,0
2025-08-08,M104,72.7,3.97,35,0
2025-08-08,M201,63.5,3.36,21,0
2025-08-08,M202,81.2,5.3,17,0
2025-08-08,M203,61.9,4.72,42,0
2025-08-08,M204,61.8,4.51,34,0
2025-08-08,M301,66.0,4.52,40,0
2025-08-08,M302,77.3,11.23,70,0
2025-08-08,M303,70.4,5.24,21,0
2025-08-08,M304,63.7,2.24,32,0
2025-08-08,M401,71.6,2.62,53,0
2025-08-08,M402,69.5,4.73,43,0
2025-08-08,M403,63.9,3.7,22,0
2025-08-08,M404,62.2,4.0,6,0
2025-08-09,M101,65.0,5.39,29,0
2025-08-09,M102,57.9,3.47,18,0
2025-08-09,M103,82.2,4.63,39,0
2025-08-09,M104,63.8,3.4,38,0
2025-08-09,M201,68.8,3.37,8,0
2025-08-09,M202,65.4,3.57,15,0
2025-08-09,M203,53.4,3.76,12,0
2025-08-09,M204,63.2,4.59,26,0
2025-08-09,M301,68.1,4.86,45,0
2025-08-09,M302,79.8,9.22,61,0
2025-08-09,M303,71.8,4.63,48,0
2025-08-09,M304,67.7,3.3,15,0
2025-08-09,M401,60.9,3.01,25,0
2025-08-09,M402,70.5,2.85,10,0
2025-08-09,M403,73.9,4.9,26,0
2025-08-09,M404,68.4,5.39,28,0
2025-08-10,M101,55.0,4.63,22,0
2025-08-10,M102,60.7,5.64,30,0
2025-08-10,M103,67.4,5.93,16,0
2025-08-10,M104,76.0,5.52,28,0
2025-08-10,M201,63.3,4.15,50,0
2025-08-10,M202,61.4,5.82,0,0
2025-08-10,M203,67.6,4.8,18,0
2025-08-10,M204,61.3,4.54,7,0
2025-08-10,M301,76.0,4.73,15,0
2025-08-10,M302,87.9,10.1,45,0
2025-08-10,M303,67.1,3.52,18,0
2025-08-10,M304,68.0,4.45,39,0
2025-08-10,M401,71.6,4.37,40,0
2025-08-10,M402,63.1,3.76,7,0
2025-08-10,M403,68.5,4.45,6,0
2025-08-10,M404,59.6,4.37,0,0
2025-08-11,M101,74.4,1.61,19,0
2025-08-11,M102,67.0,2.61,5,0
2025-08-11,M103,71.2,3.44,8,0
2025-08-11,M104,55.5,4.01,2,0
2025-08-11,M201,65.3,6.71,41,0
2025-08-11,M202,71.1,4.59,17,0
2025-08-11,M203,70.7,3.65,16,0
2025-08-11,M204,75.4,5.95,36,0
2025-08-11,M301,56.4,4.19,15,0
2025-08-11,M302,85.2,9.83,109,1
2025-08-11,M303,63.8,5.81,10,0
2025-08-11,M304,64.6,5.7,24,0
2025-08-11,M401,74.0,4.0,24,0
2025-08-11,M402,70.8,4.34,36,0
2025-08-11,M403,65.3,3.62,11,0
2025-08-11,M404,77.1,3.16,17,0
2025-08-12,M101,79.5,4.47,13,0
2025-08-12,M102,75.4,3.57,10,0
2025-08-12,M103,73.0,5.16,23,0
2025-08-12,M104,53.6,4.8,7,0
2025-08-12,M201,65.4,3.93,41,0
2025-08-12,M202,57.8,4.96,27,0
2025-08-12,M203,63.3,4.09,30,0
2025-08-12,M204,68.4,4.14,30,0
2025-08-12,M301,62.3,5.55,30,0
2025-08-12,M302,84.2,10.29,50,0
2025-08-12,M303,68.1,3.74,5,0
2025-08-12,M304,71.0,5.47,16,0
2025-08-12,M401,63.6,5.18,36,0
2025-08-12,M402,72.7,3.38,10,0
2025-08-12,M403,80.8,5.17,10,0
2025-08-12,M404,77.1,3.42,39,0
2025-08-13,M101,63.5,4.61,13,0
2025-08-13,M102,60.8,4.24,41,0
2025-08-13,M103,71.5,2.66,30,0
2025-08-13,M104,67.2,6.47,4,0
2025-08-13,M201,66.8,5.66,26,0
2025-08-13,M202,73.1,5.29,16,0
2025-08-13,M203,66.4,3.25,2,0
2025-08-13,M204,57.6,1.94,26,0
2025-08-13,M301,67.6,4.78,27,0
2025-08-13,M302,85.9,13.75,92,1
2025-08-13,M303,80.4,5.57,35,0
2025-08-13,M304,64.1,4.67,24,0
2025-08-13,M401,72.1,4.24,14,0
2025-08-13,M402,71.4,3.59,26,0
2025-08-13,M403,72.2,4.65,11,0
2025-08-13,M404,62.1,4.41,0,0
2025-08-14,M101,71.2,5.9,47,0
2025-08-14,M102,66.4,5.28,13,0
2025-08-14,M103,68.4,5.74,31,0
2025-08-14,M104,74.7,4.31,42,0
2025-08-14,M201,65.9,5.15,25,0
2025-08-14,M202,62.6,5.19,8,0
2025-08-14,M203,63.7,3.05,43,0
2025-08-14,M204,85.4,4.9,23,0
2025-08-14,M301,75.1,4.94,0,0
2025-08-14,M302,78.8,11.29,88,0
2025-08-14,M303,53.9,3.99,26,0
2025-08-14,M304,70.0,3.06,50,0
2025-08-14,M401,67.7,3.98,0,0
2025-08-14,M402,79.4,5.49,64,0
2025-08-14,M403,59.2,3.61,17,0
2025-08-14,M404,65.8,3.66,21,0
2025-08-15,M101,67.7,6.55,5,0
2025-08-15,M102,59.9,2.44,29,0
2025-08-15,M103,59.6,5.6,20,0
2025-08-15,M104,69.4,2.4,10,0
2025-08-15,M201,73.6,4.92,17,0
2025-08-15,M202,69.7,3.36,0,0
2025-08-15,M203,60.2,5.79,44,0
2025-08-15,M204,64.2,3.96,35,0
2025-08-15,M301,61.5,4.61,14,0
2025-08-15,M302,90.0,12.91,95,1
2025-08-15,M303,67.3,5.32,36,0
2025-08-15,M304,56.2,7.51,26,0
2025-08-15,M401,74.1,4.77,10,0
2025-08-15,M402,62.7,5.23,22,0
2025-08-15,M403,72.7,4.65,15,0
2025-08-15,M404,65.3,5.06,69,0
2025-08-16,M101,67.3,4.2,22,0
2025-08-16,M102,79.8,5.53,20,0
2025-08-16,M103,63.6,5.08,17,0
2025-08-16,M104,68.1,5.54,25,0
2025-08-16,M201,64.2,3.9,24,0
2025-08-16,M202,67.0,5.86,35,0
2025-08-16,M203,68.0,4.31,26,0
2025-08-16,M204,63.2,3.54,0,0
2025-08-16,M301,72.9,4.37,13,0
2025-08-16,M302,84.2,11.21,79,0
2025-08-16,M303,55.8,5.57,34,0
2025-08-16,M304,66.1,5.0,9,0
2025-08-16,M401,74.9,5.19,8,0
2025-08-16,M402,68.4,4.15,57,0
2025-08-16,M403,64.3,6.21,42,0
2025-08-16,M404,64.5,3.2,26,0
2025-08-17,M101,66.2,6.08,21,0
2025-08-17,M102,61.0,3.1,31,0
2025-08-17,M103,63.5,4.94,33,0
2025-08-17,M104,59.2,5.46,20,0
2025-08-17,M201,71.0,6.05,11,0
2025-08-17,M202,70.2,4.93,30,0
2025-08-17,M203,73.7,3.53,50,0
2025-08-17,M204,62.1,4.98,5,0
2025-08-17,M301,70.0,5.16,0,0
2025-08-17,M302,83.7,11.37,107,1
2025-08-17,M303,72.1,4.96,27,0
2025-08-17,M304,73.4,4.97,0,0
2025-08-17,M401,56.2,5.3,19,0
2025-08-17,M402,65.4,4.74,29,0
2025-08-17,M403,82.4,4.69,41,0
2025-08-17,M404,63.1,4.65,30,0
2025-08-18,M101,75.1,4.0,22,0
2025-08-18,M102,59.1,5.32,53,0
2025-08-18,M103,76.7,3.18,41,0
2025-08-18,M104,63.5,4.53,0,0
2025-08-18,M201,69.1,4.84,11,0
2025-08-18,M202,72.9,6.4,46,0
2025-08-18,M203,72.5,4.44,17,0
2025-08-18,M204,58.7,4.53,25,0
2025-08-18,M301,61.4,3.79,36,0
2025-08-18,M302,78.9,11.84,97,1
2025-08-18,M303,72.4,3.03,11,0
2025-08-18,M304,61.7,3.3,9,0
2025-08-18,M401,74.0,2.65,7,0
2025-08-18,M402,64.9,3.78,0,0
2025-08-18,M403,73.7,5.01,0,0
2025-08-18,M404,65.6,3.06,19,0
2025-08-19,M101,72.7,3.94,24,0
2025-08-19,M102,70.7,4.46,15,0
2025-08-19,M103,68.3,4.71,14,0
2025-08-19,M104,72.8,3.75,12,0
2025-08-19,M201,71.8,4.95,36,0
2025-08-19,M202,66.2,3.61,40,0
2025-08-19,M203,69.9,5.43,23,0
2025-08-19,M204,58.2,4.84,37,0
2025-08-19,M301,70.1,2.92,35,0
2025-08-19,M302,85.1,15.9,111,1
2025-08-19,M303,60.1,4.58,15,0
2025-08-19,M304,63.2,4.39,12,0
2025-08-19,M401,65.7,3.08,28,0
2025-08-19,M402,69.4,5.04,31,0
2025-08-19,M403,60.4,7.16,37,0
2025-08-19,M404,60.0,4.96,24,0
2025-08-20,M101,72.2,3.08,31,0
2025-08-20,M102,69.7,3.45,39,0
2025-08-20,M103,67.0,5.7,41,0
2025-08-20,M104,82.3,6.14,8,0
2025-08-20,M201,64.6,3.62,24,0
2025-08-20,M202,65.2,4.12,68,0
2025-08-20,M203,73.6,5.35,21,0
2025-08-20,M204,71.8,3.96,28,0
2025-08-20,M301,72.1,3.78,66,0
2025-08-20,M302,84.2,9.18,120,1
2025-08-20,M303,63.7,4.41,40,0
2025-08-20,M304,68.8,3.34,23,0
2025-08-20,M401,65.3,5.03,2,0
2025-08-20,M402,72.3,1.42,7,0
2025-08-20,M403,66.1,5.46,7,0
2025-08-20,M404,77.2,4.53,41,0
2025-08-21,M101,59.3,4.65,21,0
2025-08-21,M102,75.7,4.61,56,0
2025-08-21,M103,63.9,4.67,29,0
2025-08-21,M104,68.9,4.14,27,0
2025-08-21,M201,71.1,5.51,39,0
2025-08-21,M202,62.7,3.5,10,0
2025-08-21,M203,68.0,4.74,0,0
2025-08-21,M204,65.9,5.91,35,0
2025-08-21,M301,69.8,3.8,37,0
2025-08-21,M302,88.2,10.55,100,1
2025-08-21,M303,76.1,3.13,6,0
2025-08-21,M304,73.9,4.67,8,0
2025-08-21,M401,66.6,4.84,58,0
2025-08-21,M402,76.4,5.61,3,0
2025-08-21,M403,74.7,5.44,49,0
2025-08-21,M404,64.4,4.4,7,0
2025-08-22,M101,70.6,2.74,11,0
2025-08-22,M102,63.2,4.45,21,0
2025-08-22,M103,70.3,2.73,27,0
2025-08-22,M104,77.3,3.51,16,0
2025-08-22,M201,67.5,5.66,2,0
2025-08-22,M202,66.4,5.95,21,0
2025-08-22,M203,73.6,5.59,39,0
2025-08-22,M204,77.0,4.24,34,0
2025-08-22,M301,75.4,4.45,18,0
2025-08-22,M302,82.6,10.59,64,0
2025-08-22,M303,72.2,3.43,17,0
2025-08-22,M304,77.4,4.89,0,0
2025-08-22,M401,60.6,3.41,10,0
2025-08-22,M402,62.8,3.84,11,0
2025-08-22,M403,69.4,2.04,26,0
2025-08-22,M404,65.0,6.74,32,0
2025-08-23,M101,70.7,3.3,23,0
2025-08-23,M102,79.4,4.0,25,0
2025-08-23,M103,73.2,4.12,0,0
2025-08-23,M104,70.6,4.81,0,0
2025-08-23,M201,79.4,3.5,31,0
2025-08-23,M202,60.6,4.32,41,0
2025-08-23,M203,69.8,2.98,55,0
2025-08-23,M204,64.8,5.14,42,0
2025-08-23,M301,60.2,5.33,35,0
2025-08-23,M302,89.1,11.3,80,0
2025-08-23,M303,67.0,3.09,79,0
2025-08-23,M304,66.8,5.24,45,0
2025-08-23,M401,62.7,4.39,17,0
2025-08-23,M402,64.9,4.77,22,0
2025-08-23,M403,63.2,4.05,33,0
2025-08-23,M404,69.5,4.25,38,0
2025-08-24,M101,70.6,3.45,24,0
2025-08-24,M102,64.6,5.49,13,0
2025-08-24,M103,70.4,3.8,15,0
2025-08-24,M104,67.5,5.09,40,0
2025-08-24,M201,69.0,3.09,35,0
2025-08-24,M202,66.8,4.56,5,0
2025-08-24,M203,65.4,3.31,32,0
2025-08-24,M204,74.2,3.98,1,0
2025-08-24,M301,63.6,4.24,26,0
2025-08-24,M302,78.4,11.44,77,0
2025-08-24,M303,63.2,3.0,25,0
2025-08-24,M304,71.4,5.82,27,0
2025-08-24,M401,62.7,4.25,28,0
2025-08-24,M402,71.4,3.32,25,0
2025-08-24,M403,79.1,2.55,17,0
2025-08-24,M404,64.2,4.98,48,0
2025-08-25,M101,71.7,4.04,39,0
2025-08-25,M102,74.9,4.41,6,0
2025-08-25,M103,76.4,7.01,1,0
2025-08-25,M104,69.6,4.03,19,0
2025-08-25,M201,58.3,3.29,24,0
2025-08-25,M202,64.2,4.98,58,0
2025-08-25,M203,73.9,4.33,23,0
2025-08-25,M204,65.0,4.91,38,0
2025-08-25,M301,72.0,4.93,0,0
2025-08-25,M302,81.4,8.7,106,1
2025-08-25,M303,57.1,5.95,11,0
2025-08-25,M304,72.0,4.47,33,0
2025-08-25,M401,66.1,3.36,0,0
2025-08-25,M402,77.4,5.02,31,0
2025-08-25,M403,75.2,4.13,0,0
2025-08-25,M404,72.6,4.7,29,0
2025-08-26,M101,75.1,5.76,24,0
2025-08-26,M102,66.6,5.05,15,0
2025-08-26,M103,73.3,5.12,14,0
2025-08-26,M104,76.6,4.66,30,0
2025-08-26,M201,67.5,4.86,26,0
2025-08-26,M202,76.2,4.37,29,0
2025-08-26,M203,75.7,3.89,14,0
2025-08-26,M204,64.4,3.93,28,0
2025-08-26,M301,74.7,2.82,27,0
2025-08-26,M302,81.6,9.87,32,0
