Date,Material_ID,Stock_Qty,Daily_Consumption,Reorder_Level,Lead_Time_Days
2025-10-10,RM11,2844,159,1439,11
2025-10-10,RM12,4098,197,1091,19
2025-10-11,RM01,2604,169,1093,19
2025-10-11,RM02,1830,139,839,6
2025-10-11,RM03,2253,193,978,8
2025-10-11,RM04,4452,146,1392,12
2025-10-11,RM05,1931,75,1239,8
2025-10-11,RM06,4426,71,830,19
2025-10-11,RM07,4795,150,1389,17
2025-10-11,RM08,816,191,856,42
2025-10-11,RM09,1545,100,1403,22
2025-10-11,RM10,1649,189,905,19
2025-10-11,RM11,4354,198,1163,21
2025-10-11,RM12,1937,181,1243,20
2025-10-12,RM01,501,100,831,25
2025-10-12,RM02,706,138,898,14
2025-10-12,RM03,1903,163,1430,23
2025-10-12,RM04,1335,167,895,18
2025-10-12,RM05,3681,113,1292,7
2025-10-12,RM06,815,178,1494,8
2025-10-12,RM07,1496,55,1254,8
2025-10-12,RM08,556,176,1326,40
2025-10-12,RM09,2600,80,946,16
2025-10-12,RM10,4129,50,1179,7
2025-10-12,RM11,2291,187,1008,21
2025-10-12,RM12,3027,189,1256,24
2025-10-13,RM01,4304,119,911,22
2025-10-13,RM02,3342,171,1406,17
2025-10-13,RM03,4133,55,1318,21
2025-10-13,RM04,4056,126,1276,22
2025-10-13,RM05,3836,136,1390,9
2025-10-13,RM06,3790,92,1054,19
2025-10-13,RM07,2114,148,1465,14
2025-10-13,RM08,723,175,1288,38
2025-10-13,RM09,1192,90,861,6
2025-10-13,RM10,2188,186,1244,20
2025-10-13,RM11,2616,81,1355,8
2025-10-13,RM12,2917,119,1282,19
2025-10-14,RM01,1138,194,1385,19
2025-10-14,RM02,2135,185,1212,21
2025-10-14,RM03,4723,186,1298,13
2025-10-14,RM04,4911,113,1370,18
2025-10-14,RM05,1820,149,1410,13
2025-10-14,RM06,4978,73,1444,19
2025-10-14,RM07,3867,139,1158,22
2025-10-14,RM08,287,174,1448,40
2025-10-14,RM09,4342,70,1137,11
2025-10-14,RM10,1547,72,1166,22
2025-10-14,RM11,506,99,1215,13
2025-10-14,RM12,1273,76,1133,9
2025-10-15,RM01,1465,104,1418,17
2025-10-15,RM02,2849,71,1495,15
2025-10-15,RM03,1821,136,1330,22
2025-10-15,RM04,1108,51,1313,11
2025-10-15,RM05,4733,177,1436,7
2025-10-15,RM06,1325,133,1421,8
2025-10-15,RM07,4683,86,1069,19
2025-10-15,RM08,496,63,1443,42
2025-10-15,RM09,3854,125,866,20
2025-10-15,RM10,3737,79,929,20
2025-10-15,RM11,2430,184,1361,23
2025-10-15,RM12,1338,177,1426,11
2025-10-16,RM01,3699,186,1293,21
2025-10-16,RM02,4693,176,981,24
2025-10-16,RM03,2748,176,928,11
2025-10-16,RM04,3037,104,1244,25
2025-10-16,RM05,4323,82,1007,15
2025-10-16,RM06,3507,111,1278,18
2025-10-16,RM07,1323,180,1497,5
2025-10-16,RM08,407,156,876,45
2025-10-16,RM09,2086,52,1345,25
2025-10-16,RM10,3235,124,1309,9
2025-10-16,RM11,1131,145,1034,23
2025-10-16,RM12,3371,61,1266,11
2025-10-17,RM01,4184,80,1326,9
2025-10-17,RM02,4322,146,1478,8
2025-10-17,RM03,2106,130,1461,14
2025-10-17,RM04,4487,117,1325,21
2025-10-17,RM05,2388,195,1282,23
2025-10-17,RM06,2875,105,1172,8
2025-10-17,RM07,2406,83,993,8
2025-10-17,RM08,848,194,1302,40
2025-10-17,RM09,4692,163,850,12
2025-10-17,RM10,1084,121,1301,9
2025-10-17,RM11,1478,73,848,6
2025-10-17,RM12,2339,111,1463,21
2025-10-18,RM01,2262,71,882,12
2025-10-18,RM02,1785,164,1421,23
2025-10-18,RM03,4333,114,1061,25
2025-10-18,RM04,3281,174,1451,10
2025-10-18,RM05,4007,155,1191,24
2025-10-18,RM06,2002,127,953,25
2025-10-18,RM07,4664,101,1300,10
2025-10-18,RM08,424,180,1355,49
2025-10-18,RM09,2541,107,837,7
2025-10-18,RM10,4013,173,905,18
2025-10-18,RM11,1662,102,1299,25
2025-10-18,RM12,4856,191,1377,18
2025-10-19,RM01,2552,101,1375,12
2025-10-19,RM02,2069,117,1482,18
2025-10-19,RM03,3417,189,954,14
2025-10-19,RM04,4135,142,1064,12
2025-10-19,RM05,5000,75,1224,25
2025-10-19,RM06,3757,121,1376,8
2025-10-19,RM07,4749,74,827,20
2025-10-19,RM08,945,179,1454,48
2025-10-19,RM09,1714,82,1118,24
2025-10-19,RM10,3350,65,1401,24
2025-10-19,RM11,2695,88,910,20
2025-10-19,RM12,3307,146,1042,16
2025-10-20,RM01,1653,87,1182,15
2025-10-20,RM02,4674,181,1174,21
2025-10-20,RM03,4680,66,945,9
2025-10-20,RM04,2865,86,1017,6
2025-10-20,RM05,4605,114,822,8
2025-10-20,RM06,2548,62,1410,24
2025-10-20,RM07,4884,110,888,19
2025-10-20,RM08,310,135,1224,39
2025-10-20,RM09,529,148,1046,23
2025-10-20,RM10,2582,110,1225,21
2025-10-20,RM11,3289,124,1181,23
2025-10-20,RM12,3358,50,882,20
2025-10-21,RM01,4281,170,1321,10
2025-10-21,RM02,3393,196,1341,11
2025-10-21,RM03,4312,136,1309,13
2025-10-21,RM04,2239,118,923,18
2025-10-21,RM05,2557,85,1347,24
2025-10-21,RM06,3805,51,918,14
2025-10-21,RM07,1160,70,1473,5
2025-10-21,RM08,227,97,1491,36
2025-10-21,RM09,1178,163,1381,5
2025-10-21,RM10,3915,112,1185,25
2025-10-21,RM11,3715,50,936,24
2025-10-21,RM12,533,74,813,15
2025-10-22,RM01,2105,185,967,10
2025-10-22,RM02,1352,140,936,10
2025-10-22,RM03,3349,96,826,16
2025-10-22,RM04,1561,178,875,23
2025-10-22,RM05,2273,84,1366,15
2025-10-22,RM06,2543,182,1343,12
2025-10-22,RM07,1616,136,1126,22
2025-10-22,RM08,1033,172,1431,48
2025-10-22,RM09,3673,63,963,11
2025-10-22,RM10,2387,197,1331,16
2025-10-22,RM11,4784,50,858,17
2025-10-22,RM12,948,54,1086,5
2025-10-23,RM01,3724,101,1167,21
2025-10-23,RM02,1679,74,1459,14
2025-10-23,RM03,3279,166,1229,6
2025-10-23,RM04,3441,104,1006,10
2025-10-23,RM05,3092,61,914,20
2025-10-23,RM06,1336,131,848,18
2025-10-23,RM07,1623,183,855,24
2025-10-23,RM08,1156,139,936,38
2025-10-23,RM09,4171,74,1471,6
2025-10-23,RM10,1746,120,801,20
2025-10-23,RM11,1436,158,1455,9
2025-10-23,RM12,4328,118,937,18
2025-10-24,RM01,2679,131,1107,24
2025-10-24,RM02,4528,176,886,18
2025-10-24,RM03,1737,126,1264,9
2025-10-24,RM04,4929,92,921,9
2025-10-24,RM05,2427,138,1358,9
2025-10-24,RM06,4777,177,1214,5
2025-10-24,RM07,1287,200,932,9
2025-10-24,RM08,639,107,1461,46
2025-10-24,RM09,3648,76,950,17
2025-10-24,RM10,1186,85,1021,8
2025-10-24,RM11,4285,89,1314,24
2025-10-24,RM12,1237,183,848,13
2025-10-25,RM01,1771,181,1001,10
2025-10-25,RM02,3252,168,1070,21
2025-10-25,RM03,4224,118,925,14
2025-10-25,RM04,1542,54,1086,14
2025-10-25,RM05,2518,116,991,22
2025-10-25,RM06,4822,110,1045,21
2025-10-25,RM07,3359,70,1160,7
2025-10-25,RM08,995,171,808,40
2025-10-25,RM09,1785,142,969,13
2025-10-25,RM10,4776,194,979,16
2025-10-25,RM11,2301,122,1230,14
2025-10-25,RM12,2372,93,893,11
2025-10-26,RM01,1113,114,1292,7
2025-10-26,RM02,770,68,1306,7
2025-10-26,RM03,1712,195,1191,12
2025-10-26,RM04,2324,71,1405,25
2025-10-26,RM05,636,60,1269,8
2025-10-26,RM06,4059,110,1303,9
2025-10-26,RM07,4642,138,1236,16
2025-10-26,RM08,375,61,877,41
2025-10-26,RM09,4068,128,1030,20
2025-10-26,RM10,775,76,930,9
2025-10-26,RM11,734,153,1040,18
2025-10-26,RM12,1894,165,1039,18
2025-10-27,RM01,3547,123,1325,21
2025-10-27,RM02,2503,183,1184,9
2025-10-27,RM03,2934,119,927,18
2025-10-27,RM04,1526,157,1054,17
2025-10-27,RM05,728,155,1317,15
2025-10-27,RM06,2300,184,955,10
2025-10-27,RM07,2417,66,1291,12
2025-10-27,RM08,1085,160,1102,42
2025-10-27,RM09,2444,131,1066,11
2025-10-27,RM10,3733,72,1284,22
2025-10-27,RM11,3311,137,1286,25
2025-10-27,RM12,3117,177,1465,22
2025-10-28,RM01,4982,147,1186,6
2025-10-28,RM02,4648,146,1187,25
2025-10-28,RM03,936,149,1467,24
2025-10-28,RM04,3399,173,1179,5
2025-10-28,RM05,3685,103,1348,18
2025-10-28,RM06,3711,107,999,10
2025-10-28,RM07,4876,118,877,22
2025-10-28,RM08,678,187,805,46
2025-10-28,RM09,2741,144,1225,24
2025-10-28,RM10,3927,105,1123,6
2025-10-28,RM11,3993,99,1495,10
2025-10-28,RM12,704,136,1130,9
2025-10-29,RM01,3545,191,888,20
2025-10-29,RM02,4452,123,1213,23
2025-10-29,RM03,2082,138,919,9
2025-10-29,RM04,2787,166,1116,18
2025-10-29,RM05,4226,88,1008,6
2025-10-29,RM06,4320,152,1491,16
2025-10-29,RM07,1381,60,1056,24
2025-10-29,RM08,467,82,1111,47
2025-10-29,RM09,1240,177,1078,18
2025-10-29,RM10,4284,185,1419,13
2025-10-29,RM11,3428,108,1378,22
2025-10-29,RM12,3654,117,1319,6
2025-10-30,RM01,2155,181,940,8
2025-10-30,RM02,1041,189,924,8
2025-10-30,RM03,2943,145,832,21
2025-10-30,RM04,3968,193,1248,8
2025-10-30,RM05,3991,114,1474,12
2025-10-30,RM06,2800,154,838,5
2025-10-30,RM07,4801,95,1117,22
2025-10-30,RM08,1013,86,968,39
2025-10-30,RM09,4563,102,821,22
2025-10-30,RM10,1182,196,979,19
2025-10-30,RM11,1986,101,1492,24
2025-10-30,RM12,4926,65,1324,24
2025-10-31,RM01,3382,107,965,16
2025-10-31,RM02,4426,169,1285,20
2025-10-31,RM03,769,145,1477,16
2025-10-31,RM04,911,169,893,11
2025-10-31,RM05,4885,147,946,7
2025-10-31,RM06,3020,159,1217,20
2025-10-31,RM07,3089,51,1146,23
2025-10-31,RM08,977,141,1249,50
2025-10-31,RM09,2560,133,878,14
2025-10-31,RM10,949,141,1383,8
2025-10-31,RM11,2559,142,1156,15
2025-10-31,RM12,2559,156,939,15
2025-11-01,RM01,2252,67,1266,10
2025-11-01,RM02,1303,53,906,13
2025-11-01,RM03,4755,148,1063,25
2025-11-01,RM04,2055,170,876,16
2025-11-01,RM05,3828,177,815,7
2025-11-01,RM06,1684,170,983,24
2025-11-01,RM07,4594,64,936,9
2025-11-01,RM08,1114,123,1244,45
2025-11-01,RM09,4346,160,889,10
2025-11-01,RM10,2665,118,1115,9
2025-11-01,RM11,4761,115,902,11
2025-11-01,RM12,4204,176,964,16
2025-11-02,RM01,2269,192,1428,6
2025-11-02,RM02,3724,85,1456,7
2025-11-02,RM03,3874,122,1081,23
2025-11-02,RM04,3638,142,894,16
2025-11-02,RM05,4308,170,937,11
2025-11-02,RM06,2541,84,1490,14
2025-11-02,RM07,2406,87,1007,21
2025-11-02,RM08,358,154,1149,45
2025-11-02,RM09,2569,147,1002,18
2025-11-02,RM10,4448,178,957,18
2025-11-02,RM11,4820,120,1461,20
2025-11-02,RM12,1756,130,1426,25
2025-11-03,RM01,2793,172,1051,11
2025-11-03,RM02,3530,79,1344,23
2025-11-03,RM03,1021,179,801,16
2025-11-03,RM04,4610,200,1493,13
2025-11-03,RM05,2754,159,1443,20
2025-11-03,RM06,3639,91,1294,25
2025-11-03,RM07,2345,169,933,22
2025-11-03,RM08,755,98,1127,48
2025-11-03,RM09,1710,78,1218,10
2025-11-03,RM10,2360,176,1168,12
2025-11-03,RM11,2040,71,1072,17
2025-11-03,RM12,2167,150,1415,10
2025-11-04,RM01,3538,170,1232,11
2025-11-04,RM02,4695,89,1098,22
2025-11-04,RM03,945,72,1417,24
2025-11-04,RM04,2676,79,973,25
2025-11-04,RM05,1834,132,1093,23
2025-11-04,RM06,4215,112,1062,5
2025-11-04,RM07,2074,200,989,7
2025-11-04,RM08,831,191,1386,40
2025-11-04,RM09,4631,72,1265,10
2025-11-04,RM10,2557,117,1166,14
2025-11-04,RM11,4663,173,1020,17
2025-11-04,RM12,1524,77,943,8
2025-11-05,RM01,1398,150,868,23
2025-11-05,RM02,4764,97,831,19
2025-11-05,RM03,989,53,940,7
2025-11-05,RM04,2014,78,1351,19
2025-11-05,RM05,1621,53,1394,9
2025-11-05,RM06,2995,147,1303,13
2025-11-05,RM07,3319,174,1175,5
2025-11-05,RM08,613,84,1490,37
2025-11-05,RM09,1527,176,911,13
2025-11-05,RM10,2795,69,1210,7
2025-11-05,RM11,4554,159,1113,11
2025-11-05,RM12,3291,151,1311,6
2025-11-06,RM01,4043,128,1215,7
2025-11-06,RM02,1400,166,1273,8
2025-11-06,RM03,3616,146,1397,23
2025-11-06,RM04,2226,70,915,24
2025-11-06,RM05,742,192,1452,24
2025-11-06,RM06,4956,166,995,11
2025-11-06,RM07,3262,167,1022,9
2025-11-06,RM08,507,98,846,38
2025-11-06,RM09,2713,50,1067,16
2025-11-06,RM10,4227,120,940,13
2025-11-06,RM11,2668,184,1033,11
2025-11-06,RM12,4122,199,802,12
2025-11-07,RM01,614,81,1475,20
2025-11-07,RM02,2216,131,1495,18
2025-11-07,RM03,1437,64,1242,25
2025-11-07,RM04,1358,102,1140,21
2025-11-07,RM05,3336,161,1393,13
2025-11-07,RM06,2630,169,915,13
2025-11-07,RM07,524,90,1047,20
2025-11-07,RM08,543,80,852,45
2025-11-07,RM09,4217,134,1060,10
2025-11-07,RM10,3544,51,970,19
2025-11-07,RM11,4541,97,1476,22
2025-11-07,RM12,1688,128,1266,8
2025-11-08,RM01,3616,90,1330,9
2025-11-08,RM02,4764,200,991,23
2025-11-08,RM03,2800,192,815,10
2025-11-08,RM04,2120,61,1324,8
2025-11-08,RM05,2860,80,1254,18
2025-11-08,RM06,3354,95,1227,23
2025-11-08,RM07,3074,200,1022,23
2025-11-08,RM08,841,180,1347,49
2025-11-08,RM09,4776,193,1356,15
2025-11-08,RM10,1625,80,1330,22
2025-11-08,RM11,3725,166,953,17
2025-11-08,RM12,4096,182,1133,8
2025-11-09,RM01,703,71,1118,21
2025-11-09,RM02,3970,138,1352,12
2025-11-09,RM03,953,53,1172,22
2025-11-09,RM04,4412,69,1245,23
2025-11-09,RM05,2187,96,1456,12
2025-11-09,RM06,4977,184,894,10
2025-11-09,RM07,1107,149,975,21
2025-11-09,RM08,744,74,895,35
2025-11-09,RM09,4642,99,1340,6
2025-11-09,RM10,3720,61,1008,15
2025-11-09,RM11,794,147,1214,17
2025-11-09,RM12,3254,137,1308,25
2025-11-10,RM01,3282,191,1065,8
2025-11-10,RM02,1585,184,1452,11
2025-11-10,RM03,1196,55,814,14
2025-11-10,RM04,3798,155,1047,17
2025-11-10,RM05,1630,143,1356,9
2025-11-10,RM06,1397,51,931,18
2025-11-10,RM07,1731,172,1304,11
2025-11-10,RM08,1191,142,1061,36
2025-11-10,RM09,3394,89,934,10
2025-11-10,RM10,2573,196,1364,25
2025-11-10,RM11,3679,129,963,19
2025-11-10,RM12,1658,142,1317,5
2025-11-11,RM01,3323,93,1303,23
2025-11-11,RM02,4347,80,1037,16
2025-11-11,RM03,549,111,1490,25
2025-11-11,RM04,4472,88,1378,12
2025-11-11,RM05,4369,194,890,10
2025-11-11,RM06,2948,96,1483,6
2025-11-11,RM07,1724,179,832,18
2025-11-11,RM08,495,113,1129,47
2025-11-11,RM09,3202,151,1465,5
2025-11-11,RM10,4015,131,1090,18
2025-11-11,RM11,881,200,918,20
2025-11-11,RM12,2481,56,1142,19
2025-11-12,RM01,4349,78,923,25
2025-11-12,RM02,2393,163,1466,10
2025-11-12,RM03,1866,131,1234,12
2025-11-12,RM04,3871,133,1271,10
2025-11-12,RM05,2238,67,1188,10
2025-11-12,RM06,4826,122,1157,14
2025-11-12,RM07,3714,133,959,15
2025-11-12,RM08,400,93,802,41
2025-11-12,RM09,3493,102,1279,20
2025-11-12,RM10,1366,121,841,23
2025-11-12,RM11,1922,175,914,6
2025-11-12,RM12,1961,170,1308,20
2025-11-13,RM01,1444,72,859,24
2025-11-13,RM02,1304,114,1466,18
2025-11-13,RM03,3696,185,945,6
2025-11-13,RM04,4904,78,1491,9
2025-11-13,RM05,1878,85,1200,19
2025-11-13,RM06,3390,135,1172,19
2025-11-13,RM07,1916,113,1455,24
2025-11-13,RM08,641,110,1011,50
2025-11-13,RM09,827,94,1381,10
2025-11-13,RM10,2054,191,1096,5
2025-11-13,RM11,4930,73,1499,15
2025-11-13,RM12,1230,153,829,7
2025-11-14,RM01,4726,146,1461,21
2025-11-14,RM02,1556,161,1097,8
2025-11-14,RM03,2764,54,945,10
2025-11-14,RM04,4146,68,1322,21
2025-11-14,RM05,2308,133,979,10
2025-11-14,RM06,3057,187,1155,14
2025-11-14,RM07,2166,177,983,8
2025-11-14,RM08,335,139,1460,37
2025-11-14,RM09,3225,174,1470,18
2025-11-14,RM10,1219,84,810,23
2025-11-14,RM11,1120,116,1312,10
2025-11-14,RM12,3014,79,1253,14
2025-11-15,RM01,1023,140,1093,25
2025-11-15,RM02,2974,200,1186,11
2025-11-15,RM03,1040,56,1300,22
2025-11-15,RM04,4967,67,1121,11
2025-11-15,RM05,1769,114,1377,12
2025-11-15,RM06,2103,175,942,25
2025-11-15,RM07,3876,144,901,23
2025-11-15,RM08,391,135,1335,35
2025-11-15,RM09,3155,175,1068,11
2025-11-15,RM10,4851,181,850,16
2025-11-15,RM11,2649,95,1443,21
2025-11-15,RM12,4279,123,950,17
2025-11-16,RM01,2101,154,1392,11
2025-11-16,RM02,2182,51,1415,23
2025-11-16,RM03,1427,169,983,14
2025-11-16,RM04,697,193,844,5
2025-11-16,RM05,1143,143,1266,9
2025-11-16,RM06,2366,186,973,20
2025-11-16,RM07,1476,134,1215,6
2025-11-16,RM08,416,157,1193,36
2025-11-16,RM09,3218,141,1221,9
2025-11-16,RM10,4357,137,1181,5
2025-11-16,RM11,2163,99,1121,14
2025-11-16,RM12,2498,152,1147,16
2025-11-17,RM01,992,158,1295,9
2025-11-17,RM02,1168,112,1081,15
2025-11-17,RM03,3074,173,1077,15
2025-11-17,RM04,556,115,1391,14
2025-11-17,RM05,1804,71,868,20
2025-11-17,RM06,866,100,1293,21
2025-11-17,RM07,1010,165,1388,21
2025-11-17,RM08,267,143,1238,48
2025-11-17,RM09,4254,190,1172,11
2025-11-17,RM10,4024,183,1360,14
2025-11-17,RM11,963,80,1483,5
2025-11-17,RM12,1647,111,1426,15
2025-11-18,RM01,786,105,991,15
2025-11-18,RM02,1401,148,1000,16
2025-11-18,RM03,3906,124,800,5
2025-11-18,RM04,1561,139,887,14
2025-11-18,RM05,4449,126,1383,7
2025-11-18,RM06,2751,83,1314,15
2025-11-18,RM07,2433,134,1034,7
2025-11-18,RM08,808,52,907,48
2025-11-18,RM09,764,94,1362,16
2025-11-18,RM10,1526,162,1481,10
2025-11-18,RM11,3145,120,1379,11
2025-11-18,RM12,3162,173,1164,21
2025-11-19,RM01,3903,129,1478,19
2025-11-19,RM02,3027,105,1212,25
2025-11-19,RM03,2204,96,1129,10
2025-11-19,RM04,678,86,1096,12
2025-11-19,RM05,3748,172,1324,19
2025-11-19,RM06,1517,107,928,20
2025-11-19,RM07,1530,144,1288,17
2025-11-19,RM08,502,181,1295,37
2025-11-19,RM09,2205,176,1266,14
2025-11-19,RM10,4316,128,955,21
2025-11-19,RM11,3614,198,1272,15
2025-11-19,RM12,4755,108,1188,14
2025-11-20,RM01,1943,67,1289,6
2025-11-20,RM02,1301,69,1062,8
2025-11-20,RM03,2026,64,1372,12
2025-11-20,RM04,1068,108,1463,22
2025-11-20,RM05,4189,147,861,9
2025-11-20,RM06,2415,152,1001,14
2025-11-20,RM07,1514,181,1428,19
2025-11-20,RM08,453,175,1048,47
2025-11-20,RM09,3976,161,1393,12
2025-11-20,RM10,4001,81,1251,24
2025-11-20,RM11,4184,54,904,6
2025-11-20,RM12,4246,135,1007,13
2025-11-21,RM01,4906,112,935,21
2025-11-21,RM02,1742,171,1116,7
2025-11-21,RM03,501,180,949,9
2025-11-21,RM04,2498,153,1074,7
2025-11-21,RM05,2531,106,1160,5
2025-11-21,RM06,984,190,873,7
2025-11-21,RM07,4704,54,962,7
2025-11-21,RM08,251,65,986,46
2025-11-21,RM09,3124,192,871,12
2025-11-21,RM10,1852,128,1092,5
2025-11-21,RM11,3914,195,1248,25
2025-11-21,RM12,3404,134,1432,25
2025-11-22,RM01,2516,151,1144,17
2025-11-22,RM02,2630,132,971,16
2025-11-22,RM03,1052,52,1360,21
2025-11-22,RM04,3075,136,1102,23
2025-11-22,RM05,2674,161,1041,21
2025-11-22,RM06,2940,173,864,22
2025-11-22,RM07,4699,96,1407,12
2025-11-22,RM08,602,186,909,35
2025-11-22,RM09,890,199,1313,24
2025-11-22,RM10,3049,95,1288,15
2025-11-22,RM11,3895,188,1349,7
2025-11-22,RM12,579,117,958,10
2025-11-23,RM01,4453,104,1080,13
2025-11-23,RM02,1142,117,929,21
2025-11-23,RM03,2693,133,819,11
2025-11-23,RM04,2614,78,1098,21
2025-11-23,RM05,4957,109,1413,16
2025-11-23,RM06,3751,100,884,21
2025-11-23,RM07,4997,93,1086,16
2025-11-23,RM08,676,174,934,42
2025-11-23,RM09,3116,163,1001,19
2025-11-23,RM10,645,109,1364,18
2025-11-23,RM11,3560,147,869,16
2025-11-23,RM12,832,64,1196,22
2025-11-24,RM01,2420,128,964,25
2025-11-24,RM02,3306,171,1419,22
2025-11-24,RM03,4341,91,1185,19
2025-11-24,RM04,1970,175,1225,15
2025-11-24,RM05,1772,195,1311,9
2025-11-24,RM06,4609,121,1325,10
2025-11-24,RM07,1246,85,1107,22
2025-11-24,RM08,432,93,1087,49
2025-11-24,RM09,1761,64,1423,6
2025-11-24,RM10,1844,155,1447,24
2025-11-24,RM11,3325,187,806,9
2025-11-24,RM12,4593,173,1479,6
2025-11-25,RM01,4253,183,1336,7
2025-11-25,RM02,1253,185,1122,15
2025-11-25,RM03,4950,87,1270,10
2025-11-25,RM04,2187,151,946,16
2025-11-25,RM05,3244,73,1231,16
2025-11-25,RM06,3215,99,1068,14
2025-11-25,RM07,3831,64,1427,19
2025-11-25,RM08,718,196,897,41
2025-11-25,RM09,1251,180,894,9
2025-11-25,RM10,1350,78,1373,5
2025-11-25,RM11,762,109,1489,7
2025-11-25,RM12,4695,60,1170,25
2025-11-26,RM01,1665,156,998,5
2025-11-26,RM02,3285,85,1475,20
2025-11-26,RM03,2730,125,1075,12
2025-11-26,RM04,757,187,1376,13
2025-11-26,RM05,745,72,1260,10
2025-11-26,RM06,4147,65,1268,10
2025-11-26,RM07,2813,173,933,14
2025-11-26,RM08,645,113,1386,43
2025-11-26,RM09,1038,170,984,8
2025-11-26,RM10,1862,109,1256,22
2025-11-26,RM11,3171,198,1347,8
2025-11-26,RM12,1603,180,1261,25
2025-11-27,RM01,564,185,1135,13
2025-11-27,RM02,3343,100,1339,24
2025-11-27,RM03,4579,172,954,22
2025-11-27,RM04,3572,160,1394,8
2025-11-27,RM05,4466,152,1341,7
2025-11-27,RM06,4152,138,1071,20
2025-11-27,RM07,1470,182,1101,7
2025-11-27,RM08,371,116,1386,49
2025-11-27,RM09,2563,164,1425,24
2025-11-27,RM10,1261,79,1294,17
2025-11-27,RM11,1155,95,1248,5
2025-11-27,RM12,4020,112,815,25
2025-11-28,RM01,912,141,1299,8
2025-11-28,RM02,2348,125,1167,5
2025-11-28,RM03,1712,71,1403,11
2025-11-28,RM04,1319,115,1478,11
2025-11-28,RM05,2220,130,1295,20
2025-11-28,RM06,2875,175,1184,18
2025-11-28,RM07,3609,126,949,15
2025-11-28,RM08,747,146,1201,47
2025-11-28,RM09,2835,65,1249,16
2025-11-28,RM10,796,100,916,20
2025-11-28,RM11,4706,128,1074,7
2025-11-28,RM12,1834,56,962,7
2025-11-29,RM01,503,59,1445,23
2025-11-29,RM02,1238,171,1094,17
2025-11-29,RM03,3009,147,891,11
2025-11-29,RM04,2345,100,1334,15
2025-11-29,RM05,3141,82,1102,21
2025-11-29,RM06,605,183,1149,18
2025-11-29,RM07,2207,72,1498,21
2025-11-29,RM08,1144,114,1210,39
2025-11-29,RM09,2006,162,841,13
2025-11-29,RM10,2020,173,1259,7
2025-11-29,RM11,974,134,1007,9
2025-11-29,RM12,4965,159,1394,12
2025-11-30,RM01,4577,75,817,19
2025-11-30,RM02,1979,52,1374,9
2025-11-30,RM03,3731,143,1319,23
2025-11-30,RM04,1825,143,864,25
2025-11-30,RM05,4364,76,1072,14
2025-11-30,RM06,3528,196,973,16
2025-11-30,RM07,3425,126,1226,11
2025-11-30,RM08,754,74,1405,38
2025-11-30,RM09,3074,106,1221,9
2025-11-30,RM10,1387,175,1249,12
2025-11-30,RM11,3090,126,987,12
2025-11-30,RM12,2608,71,951,16
2025-12-01,RM01,3424,147,1346,12
2025-12-01,RM02,3319,158,1074,22
2025-12-01,RM03,2123,79,921,11
2025-12-01,RM04,2693,105,1390,16
2025-12-01,RM05,1663,176,1289,6
2025-12-01,RM06,1007,100,1414,21
2025-12-01,RM07,3484,120,806,25
2025-12-01,RM08,530,146,829,38
2025-12-01,RM09,4660,73,1451,14
2025-12-01,RM10,2563,114,1371,16
2025-12-01,RM11,2051,100,1352,6
2025-12-01,RM12,4071,158,1132,6
2025-12-02,RM01,3564,86,1348,7
2025-12-02,RM02,1460,67,1340,9
2025-12-02,RM03,2727,174,1197,6
2025-12-02,RM04,3821,113,1383,20
2025-12-02,RM05,758,196,813,14
2025-12-02,RM06,4167,95,1112,22
2025-12-02,RM07,2297,152,927,11
2025-12-02,RM08,953,101,863,48
2025-12-02,RM09,1931,191,1043,16
2025-12-02,RM10,3678,190,953,17
2025-12-02,RM11,2830,148,1014,6
2025-12-02,RM12,4742,109,1092,25
2025-12-03,RM01,4057,66,910,18
2025-12-03,RM02,4508,142,1032,14
2025-12-03,RM03,4803,153,1272,19
2025-12-03,RM04,4784,165,1445,24
2025-12-03,RM05,3862,122,1012,14
2025-12-03,RM06,2390,92,1120,7
2025-12-03,RM07,2759,145,1189,20
2025-12-03,RM08,223,166,1432,35
2025-12-03,RM09,2338,151,973,20
2025-12-03,RM10,1982,81,1114,14
2025-12-03,RM11,1093,187,907,24
2025-12-03,RM12,946,130,817,9
2025-12-04,RM01,4541,132,992,22
2025-12-04,RM02,4098,111,1133,11
2025-12-04,RM03,539,53,1242,10
2025-12-04,RM04,4404,101,1486,9
2025-12-04,RM05,4987,166,1341,9
2025-12-04,RM06,1360,156,1411,13
2025-12-04,RM07,3676,146,1280,20
2025-12-04,RM08,781,191,1206,42
2025-12-04,RM09,3017,189,1284,22
2025-12-04,RM10,4765,179,1496,25
2025-12-04,RM11,4446,179,866,11
2025-12-04,RM12,1777,118,1184,23
2025-12-05,RM01,3512,156,1476,20
2025-12-05,RM02,781,84,1079,25
2025-12-05,RM03,1278,128,1218,9
2025-12-05,RM04,679,143,1415,10
2025-12-05,RM05,3623,72,1244,22
2025-12-05,RM06,3987,52,882,14
2025-12-05,RM07,4489,190,1400,13
2025-12-05,RM08,916,79,1024,36
2025-12-05,RM09,695,193,1295,10
2025-12-05,RM10,4669,100,964,12
2025-12-05,RM11,1002,162,888,18
2025-12-05,RM12,3019,172,1441,18
2025-12-06,RM01,1004,73,935,11
2025-12-06,RM02,4686,71,1054,18
2025-12-06,RM03,1661,121,1306,8
2025-12-06,RM04,3301,138,985,10
2025-12-06,RM05,4696,107,1350,14
